contract_id,event_date,name
38272,2021-03-27 22:14:50,Информер ВК. Показ
38272,2021-04-08 0:00:50,Информер ВК. Показ
38272,2021-04-08 0:02:00,Родительский контроль. Включение
38272,2021-04-08 0:13:30,Информер ВК. Показ
38272,2021-04-08 0:15:03,Родительский контроль. Выключение
38272,2021-04-16 22:18:36,Гарантированный платеж за деньги
38272,2021-04-19 22:48:53,Включение интернета на 20 минут
38272,2021-04-21 21:07:05,Смена пароля
38272,2021-04-21 21:07:39,Родительский контроль. Включение
35403,2021-04-02 16:35:12,Гарантированный платеж за деньги
24200,2021-03-03 9:04:26,Информер ВК. Показ
24200,2021-03-15 22:16:25,Информер ВК. Показ
24200,2021-03-15 22:16:28,Информер ВК. Показ
24200,2021-03-29 13:16:54,Гарантированный платеж за деньги
24200,2021-04-04 18:25:54,Информер ВК. Показ
24200,2021-04-04 18:32:47,Просмотр раздела Тайный покупатель
24200,2021-04-04 18:56:01,Включение автоматической активации ГП
24200,2021-04-08 19:42:40,Гарантированный платеж за деньги
24200,2021-04-13 19:24:57,Включение автоматической активации ГП
24200,2021-04-17 19:53:47,Информер ВК. Показ
24200,2021-04-17 19:55:12,Гарантированный платеж за деньги
24200,2021-04-20 20:20:52,Информер ВК. Показ
24200,2021-04-24 19:47:09,Гарантированный платеж за деньги
38280,2021-04-21 18:55:50,Информер ВК. Показ
21778,2021-04-08 22:04:25,Информер ВК. Показ
21778,2021-04-27 5:50:12,Информер ВК. Показ
22217,2021-03-28 14:22:33,Информер ВК. Показ
22217,2021-03-28 14:24:08,Информер ВК. Показ
22217,2021-03-28 14:24:22,Информер ВК. Показ
22217,2021-03-28 14:26:15,Включение интернета на 20 минут
22217,2021-04-20 15:03:40,Турбокнопка платно (1 час)
22217,2021-04-27 0:23:40,Турбокнопка бесплатно
22217,2021-04-28 16:31:48,Информер ВК. Показ
22217,2021-04-28 16:32:02,Гарантированный платеж за деньги
22217,2021-04-28 16:32:09,Информер ВК. Показ
23753,2021-03-09 16:30:45,Турбокнопка бесплатно
23753,2021-03-11 12:44:24,Турбокнопка бесплатно
23753,2021-03-13 15:55:07,Турбокнопка бесплатно
23753,2021-03-14 9:51:57,Информер ВК. Показ
23753,2021-03-14 15:10:31,Турбокнопка бесплатно
23753,2021-03-16 19:20:19,Информер ВК. Показ
23753,2021-03-17 18:32:02,Информер ВК. Показ
23753,2021-03-20 11:29:26,Включение интернета на 20 минут
23753,2021-03-28 12:49:37,Турбокнопка бесплатно
23753,2021-04-03 18:09:22,Турбокнопка бесплатно
23753,2021-04-04 16:49:29,Турбокнопка бесплатно
23753,2021-04-07 12:36:25,Турбокнопка бесплатно
23753,2021-04-09 11:40:56,Турбокнопка бесплатно
23753,2021-04-14 14:15:33,Информер ВК. Показ
23753,2021-04-16 18:41:07,Турбокнопка бесплатно
23753,2021-04-17 19:15:06,Информер ВК. Показ
23753,2021-04-17 20:34:29,Информер ВК. Показ
23753,2021-04-18 10:47:22,Турбокнопка бесплатно
23753,2021-04-21 15:33:03,Включение интернета на 20 минут
23753,2021-04-24 21:44:08,Турбокнопка платно (1 час)
38299,2021-04-13 15:29:58,Гарантированный платеж за деньги
38300,2021-04-06 12:33:13,Информер ВК. Показ
38300,2021-04-06 12:33:20,Абонент оставил отзыв в Личном кабинете
38300,2021-04-06 21:21:45,Информер ВК. Показ
38300,2021-04-06 21:27:23,Информер ВК. Показ
38300,2021-04-06 21:28:37,Включение интернета на 20 минут
3212,2021-04-07 21:20:24,Выключение IPTV-пакета
3212,2021-04-19 21:23:14,Информер ВК. Показ
3212,2021-04-19 21:23:31,Информер ВК. Показ
22603,2021-03-29 11:08:55,Информер ВК. Показ
22603,2021-03-29 11:11:45,Информер ВК. Показ
22603,2021-04-02 18:20:14,Информер ВК. Показ
5173,2021-04-03 12:39:33,Информер ВК. Показ
5173,2021-04-03 12:39:49,Информер ВК. Показ
5173,2021-04-03 12:40:00,Информер ВК. Показ
5663,2021-04-02 7:18:12,Информер ВК. Показ
5663,2021-04-02 13:18:20,Информер ВК. Показ
5663,2021-04-02 13:18:36,Информер ВК. Показ
24271,2021-03-25 18:07:37,Информер ВК. Показ
24271,2021-03-30 18:17:27,Информер ВК. Показ
24271,2021-03-30 18:17:51,Информер ВК. Показ
38304,2021-03-15 22:23:34,Информер ВК. Показ
22324,2021-03-03 9:53:47,Гарантированный платеж за деньги
22324,2021-03-06 10:05:17,Включение интернета на 20 минут
22324,2021-03-06 10:30:08,Гарантированный платеж за деньги
22324,2021-03-09 11:36:17,Гарантированный платеж за деньги
22324,2021-03-12 14:04:49,Включение интернета на 20 минут
22324,2021-03-12 14:49:11,Гарантированный платеж за деньги
22324,2021-03-15 15:46:26,Включение интернета на 20 минут
22324,2021-03-15 17:59:25,Гарантированный платеж за деньги
22324,2021-03-18 18:11:03,Гарантированный платеж за деньги
22324,2021-03-21 18:26:26,Включение интернета на 20 минут
22324,2021-03-21 18:26:27,Включение интернета на 20 минут
22324,2021-03-21 18:51:43,Гарантированный платеж за деньги
22324,2021-03-24 19:01:48,Включение интернета на 20 минут
22324,2021-03-24 19:01:49,Включение интернета на 20 минут
22324,2021-03-24 20:11:06,Гарантированный платеж за деньги
22324,2021-03-27 20:35:11,Включение интернета на 20 минут
22324,2021-03-27 20:57:26,Гарантированный платеж за деньги
22324,2021-03-30 22:44:48,Гарантированный платеж за деньги
22324,2021-04-02 22:52:11,Включение интернета на 20 минут
1433,2021-03-26 21:53:20,Включение интернета на 20 минут
1433,2021-03-26 21:53:20,Включение интернета на 20 минут
5987,2021-03-02 17:47:05,Турбокнопка бесплатно
5987,2021-03-12 12:55:32,Информер ВК. Показ
5987,2021-04-26 16:08:41,Турбокнопка бесплатно
2306,2021-03-17 12:49:27,Включение интернета на 20 минут
2306,2021-03-17 12:49:27,Включение интернета на 20 минут
2306,2021-04-03 1:41:14,Информер ВК. Показ
2306,2021-04-07 19:59:03,Информер ВК. Показ
2306,2021-04-16 16:36:56,Информер ВК. Показ
2306,2021-04-17 13:07:06,Включение интернета на 20 минут
4237,2021-03-21 11:11:31,Информер ВК. Показ
4237,2021-03-21 11:11:37,Абонент оставил отзыв в Личном кабинете
4237,2021-03-21 11:12:20,Информер ВК. Показ
4237,2021-03-21 11:17:37,Информер ВК. Показ
4237,2021-04-08 20:20:56,Гарантированный платеж за деньги
4237,2021-04-12 7:19:58,Включение интернета на 20 минут
21787,2021-03-07 21:14:13,Информер ВК. Показ
21787,2021-03-09 19:22:18,Информер ВК. Показ
21787,2021-03-09 19:22:34,Включение интернета на 20 минут
21787,2021-03-13 17:20:18,Турбокнопка бесплатно
21787,2021-03-20 17:29:59,Бонус-скорость
21787,2021-03-26 18:32:04,Информер ВК. Показ
21787,2021-03-26 18:32:15,Турбокнопка бесплатно
21787,2021-04-03 17:43:11,Турбокнопка бесплатно
21787,2021-04-08 19:38:00,Информер ВК. Показ
21787,2021-04-11 18:37:07,Информер ВК. Показ
21787,2021-04-11 18:37:19,Турбокнопка бесплатно
21787,2021-04-17 18:40:53,Турбокнопка бесплатно
21787,2021-04-18 18:02:48,Турбокнопка бесплатно
2342,2021-03-13 21:05:24,Включение интернета на 20 минут
2342,2021-03-13 21:05:24,Включение интернета на 20 минут
2342,2021-04-13 21:24:53,Информер ВК. Показ
2342,2021-04-13 21:25:17,Включение интернета на 20 минут
2342,2021-04-13 21:27:26,Информер ВК. Показ
31118,2021-03-26 11:44:26,Включение интернета на 20 минут
22581,2021-04-20 14:19:58,Включение интернета на 20 минут
7848,2021-03-26 15:11:09,Включение интернета на 20 минут с IVR
7848,2021-04-26 15:25:54,Включение интернета на 20 минут
23531,2021-03-23 18:05:30,Гарантированный платеж за деньги
6441,2021-03-03 1:29:45,Информер ВК. Показ
6441,2021-04-04 15:36:38,Информер ВК. Показ
6441,2021-04-04 15:38:00,Информер ВК. Показ
7913,2021-03-01 0:04:57,Информер ВК. Показ
7913,2021-03-24 21:15:15,Информер ВК. Показ
7913,2021-03-24 21:16:04,Информер ВК. Показ
7913,2021-04-28 22:02:20,Информер ВК. Показ
7913,2021-04-28 22:02:20,Информер ВК. Показ
7913,2021-04-28 22:02:20,Информер ВК. Показ
7913,2021-04-28 22:02:20,Информер ВК. Показ
7913,2021-04-28 22:02:20,Информер ВК. Показ
2304,2021-04-25 21:35:24,Информер ВК. Показ
4087,2021-03-07 4:11:37,Информер ВК. Показ
4087,2021-04-17 18:00:54,Информер ВК. Показ
1348,2021-03-26 7:37:40,Гарантированный платеж за деньги
1348,2021-03-29 10:49:43,Включение интернета на 20 минут
1348,2021-04-29 15:49:07,Включение интернета на 20 минут
1348,2021-04-29 16:23:38,Гарантированный платеж за деньги
22638,2021-03-16 7:29:35,Включение IPTV-пакета
22638,2021-03-28 10:59:50,Выключение IPTV-пакета
22638,2021-04-20 18:04:01,Информер ВК. Показ
22638,2021-04-20 18:04:58,Информер ВК. Показ
6202,2021-03-30 18:35:08,Включение интернета на 20 минут
6202,2021-03-30 18:35:08,Включение интернета на 20 минут
6202,2021-03-30 19:01:20,Информер ВК. Показ
6202,2021-03-30 19:01:36,Родительский контроль. Выключение
6202,2021-04-24 10:07:27,Информер ВК. Показ
6202,2021-04-24 10:07:44,Информер ВК. Показ
6202,2021-04-27 15:03:14,Родительский контроль. Включение
23533,2021-04-04 22:02:09,Включение интернета на 20 минут
23533,2021-04-04 22:02:09,Включение интернета на 20 минут
38340,2021-03-03 16:57:22,Гарантированный платеж за деньги
38340,2021-03-13 17:20:28,Гарантированный платеж за деньги
38340,2021-03-18 17:36:30,Гарантированный платеж за деньги
38340,2021-03-22 18:11:25,Гарантированный платеж за деньги
38340,2021-03-25 21:14:56,Включение интернета на 20 минут
38340,2021-03-25 21:14:56,Включение интернета на 20 минут
38340,2021-04-04 0:04:11,Гарантированный платеж за деньги
38340,2021-04-07 0:14:11,Гарантированный платеж за деньги
38340,2021-04-21 18:02:20,Гарантированный платеж за деньги
38340,2021-04-24 18:21:21,Включение интернета на 20 минут
38340,2021-04-25 18:35:43,Гарантированный платеж за деньги
28190,2021-03-17 0:30:45,Информер ВК. Показ
28190,2021-03-29 16:34:48,Информер ВК. Показ
28190,2021-03-29 16:35:10,Включение интернета на 20 минут
28190,2021-03-29 16:46:51,Информер ВК. Показ
29974,2021-04-02 22:10:32,Включение интернета на 20 минут
29974,2021-04-02 22:10:33,Включение интернета на 20 минут
24014,2021-04-06 20:17:45,Информер ВК. Показ
24014,2021-04-24 12:59:45,Информер ВК. Показ
24014,2021-04-24 13:05:34,Информер ВК. Показ
3590,2021-03-01 14:30:16,Информер ВК. Показ
3590,2021-03-01 14:30:50,Информер ВК. Показ
3590,2021-03-01 14:35:45,Информер ВК. Показ
5145,2021-03-09 9:49:11,Информер ВК. Показ
5145,2021-03-21 18:04:20,Информер ВК. Показ
5145,2021-04-03 14:46:36,Информер ВК. Показ
5145,2021-04-11 19:48:22,Информер ВК. Показ
5145,2021-04-23 18:55:11,Информер ВК. Показ
26634,2021-04-01 19:46:21,Информер ВК. Показ
7904,2021-03-11 18:22:17,Информер ВК. Показ
7904,2021-03-11 18:22:35,Просмотр раздела Тайный покупатель
7904,2021-03-11 18:22:42,Информер ВК. Показ
7904,2021-04-07 21:50:37,Информер ВК. Показ
7904,2021-04-15 23:17:26,Информер ВК. Показ
24145,2021-04-21 13:23:03,Восстановление пароля
24145,2021-04-21 13:25:39,Информер ВК. Показ
24145,2021-04-21 13:28:06,Информер ВК. Показ
27838,2021-03-25 22:43:02,Информер ВК. Показ
27838,2021-03-25 22:43:08,Информер ВК. Показ
1041,2021-03-26 20:25:27,Включение интернета на 20 минут с IVR
1041,2021-04-26 21:04:14,Включение интернета на 20 минут с IVR
22282,2021-03-07 16:44:33,Информер ВК. Показ
22282,2021-03-29 17:31:48,Информер ВК. Показ
22282,2021-03-29 17:36:14,Информер ВК. Показ
22282,2021-04-27 18:51:25,Информер ВК. Показ
22282,2021-04-27 18:51:28,Включение интернета на 20 минут
29851,2021-03-06 15:08:22,Включение IPTV-пакета
29851,2021-03-26 8:42:42,Включение интернета на 20 минут
29851,2021-03-26 8:42:42,Включение интернета на 20 минут
2132,2021-03-20 17:41:08,Информер ВК. Показ
2132,2021-04-20 19:20:59,Информер ВК. Показ
2132,2021-04-20 19:20:59,Информер ВК. Показ
2132,2021-04-20 19:22:12,Включение интернета на 20 минут
24609,2021-03-28 20:28:23,Включение интернета на 20 минут
24609,2021-03-28 20:28:23,Включение интернета на 20 минут
24609,2021-04-29 19:38:29,Включение интернета на 20 минут
6063,2021-03-08 10:47:59,Включение интернета на 20 минут с IVR
22146,2021-04-20 20:18:33,Информер ВК. Показ
22146,2021-04-20 20:19:32,Просмотр раздела Тайный покупатель
3111,2021-03-27 22:43:28,Включение интернета на 20 минут
3111,2021-03-27 22:43:29,Включение интернета на 20 минут
5104,2021-03-26 19:25:43,Информер ВК. Показ
5104,2021-03-27 16:21:12,Информер ВК. Показ
5104,2021-04-06 10:55:10,Информер ВК. Показ
22699,2021-03-12 9:28:43,Информер ВК. Показ
22699,2021-03-12 15:07:08,Информер ВК. Показ
22699,2021-04-12 19:08:47,Информер ВК. Показ
22699,2021-04-14 9:26:24,Информер ВК. Показ
2269,2021-03-19 13:32:12,Принято заявление и доп. соглашение по переезду
2269,2021-03-19 13:32:13,Информер ВК. Показ
2269,2021-04-19 10:38:03,Просмотр раздела Тайный покупатель
2269,2021-04-19 10:39:24,Информер ВК. Показ
2269,2021-04-19 11:14:52,Информер ВК. Показ
2269,2021-04-20 11:18:44,Информер ВК. Показ
2269,2021-04-20 11:20:50,Смена тарифа
2212,2021-03-06 20:01:49,Включение интернета на 20 минут
2212,2021-03-06 20:01:49,Включение интернета на 20 минут
2212,2021-03-20 14:41:12,Информер ВК. Показ
2212,2021-03-20 14:42:52,Информер ВК. Показ
2212,2021-04-06 20:11:17,Включение интернета на 20 минут
2500,2021-03-11 14:48:40,Информер ВК. Показ
2500,2021-04-22 13:03:57,Информер ВК. Показ
2500,2021-04-22 13:05:13,Просмотр раздела Тайный покупатель
2500,2021-04-22 13:05:36,Информер ВК. Показ
2500,2021-04-29 19:16:40,Информер ВК. Показ
5542,2021-03-21 14:20:26,Информер ВК. Показ
5542,2021-03-21 14:21:59,Информер ВК. Показ
5542,2021-03-21 14:23:29,Информер ВК. Показ
3456,2021-04-04 22:45:10,Включение интернета на 20 минут
3456,2021-04-04 22:45:11,Включение интернета на 20 минут
29746,2021-04-25 13:41:29,Информер ВК. Показ
29746,2021-04-25 13:42:21,Родительский контроль. Включение
29746,2021-04-26 21:56:30,Информер ВК. Показ
29746,2021-04-26 21:57:19,Родительский контроль. Выключение
1465,2021-03-22 10:27:47,Включение интернета на 20 минут
1465,2021-04-22 19:06:07,Включение интернета на 20 минут
38363,2021-03-22 18:22:47,Информер ВК. Показ
8108,2021-03-14 10:22:32,Информер ВК. Показ
2895,2021-03-27 21:15:03,Включение интернета на 20 минут
2895,2021-03-27 21:15:03,Включение интернета на 20 минут
2895,2021-04-26 18:57:03,Информер ВК. Показ
38372,2021-03-11 12:59:51,Информер ВК. Показ
38372,2021-03-12 22:32:59,Информер ВК. Показ
38372,2021-03-19 18:27:58,Информер ВК. Показ
38372,2021-03-19 18:28:09,Турбокнопка бесплатно
38372,2021-03-21 17:50:23,Турбокнопка бесплатно
38372,2021-03-25 14:24:52,Турбокнопка бесплатно
8329,2021-04-16 18:44:59,Включение интернета на 20 минут
8329,2021-04-16 18:45:00,Включение интернета на 20 минут
8329,2021-04-26 9:08:57,Включение интернета на 20 минут
8329,2021-04-26 9:08:58,Включение интернета на 20 минут
3592,2021-04-05 17:34:17,Гарантированный платеж за деньги
1140,2021-04-24 0:28:49,Информер ВК. Показ
1140,2021-04-24 0:28:55,Информер ВК. Показ
4732,2021-03-09 17:13:03,Информер ВК. Показ
4732,2021-03-27 23:27:01,Информер ВК. Показ
4732,2021-03-27 23:27:29,Просмотр раздела Тайный покупатель
4732,2021-03-27 23:27:45,Информер ВК. Показ
24828,2021-03-01 10:03:31,Турбокнопка бесплатно
24828,2021-03-05 8:29:00,Турбокнопка бесплатно
24828,2021-03-08 9:36:59,Гарантированный платеж за деньги
24828,2021-03-28 13:34:04,Информер ВК. Показ
24828,2021-03-28 13:34:17,Турбокнопка бесплатно
24828,2021-03-28 21:04:00,Информер ВК. Показ
24828,2021-03-28 21:04:19,Информер ВК. Показ
24828,2021-03-28 21:04:41,Турбокнопка платно (1 час)
24828,2021-03-28 22:26:56,Турбокнопка платно (1 сутки)
24828,2021-03-30 14:57:59,Турбокнопка бесплатно
24828,2021-04-08 9:19:49,Турбокнопка бесплатно
24828,2021-04-08 17:36:25,Турбокнопка платно (1 час)
24828,2021-04-09 9:24:49,Турбокнопка бесплатно
24828,2021-04-10 14:46:06,Турбокнопка бесплатно
22414,2021-03-06 18:31:48,Восстановление пароля
22414,2021-03-06 18:33:08,Информер ВК. Показ
22414,2021-04-05 17:09:53,Информер ВК. Показ
22414,2021-04-07 18:37:35,Информер ВК. Показ
22414,2021-04-07 18:42:49,Информер ВК. Показ
8161,2021-03-14 14:41:39,Информер ВК. Показ
8161,2021-03-14 14:44:55,Гарантированный платеж за деньги
8161,2021-04-04 23:36:17,Информер ВК. Показ
8161,2021-04-04 23:36:45,Информер ВК. Показ
8161,2021-04-05 0:27:13,Смена тарифа
27059,2021-04-11 8:31:51,Включение интернета на 20 минут
27059,2021-04-11 8:31:51,Включение интернета на 20 минут
7637,2021-03-22 19:00:13,Гарантированный платеж за деньги
7637,2021-03-22 19:06:40,Информер ВК. Показ
7637,2021-03-25 19:29:58,Гарантированный платеж за деньги
7637,2021-03-28 20:16:04,Информер ВК. Показ
7637,2021-03-28 20:16:49,Информер ВК. Показ
38392,2021-03-25 19:36:27,Информер ВК. Показ
38392,2021-04-01 16:58:36,Информер ВК. Показ
38392,2021-04-01 17:00:08,Информер ВК. Показ
27962,2021-03-17 16:24:32,Информер ВК. Показ
27962,2021-03-17 17:36:31,Информер ВК. Показ
27962,2021-03-17 17:50:02,Включение интернета на 20 минут
27962,2021-04-16 17:44:41,Информер ВК. Показ
27962,2021-04-19 15:21:14,Информер ВК. Показ
27962,2021-04-19 15:21:21,Включение интернета на 20 минут
21731,2021-04-20 13:07:52,Информер ВК. Показ
21731,2021-04-20 13:08:59,Информер ВК. Показ
21731,2021-04-20 13:09:54,Информер ВК. Показ
2934,2021-04-19 20:17:40,Информер ВК. Показ
7402,2021-03-14 23:21:08,Информер ВК. Показ
7402,2021-03-14 23:22:20,Информер ВК. Показ
7402,2021-03-28 21:46:47,Гарантированный платеж за деньги
7402,2021-03-31 11:26:00,Информер ВК. Показ
7402,2021-04-18 9:24:05,Информер ВК. Показ
7402,2021-04-18 9:25:41,Информер ВК. Показ
22027,2021-03-19 12:57:24,Информер ВК. Показ
22027,2021-03-19 13:03:00,Информер ВК. Показ
22027,2021-04-19 20:44:28,Информер ВК. Показ
22062,2021-03-07 21:08:42,Включение IPTV-пакета
22062,2021-03-19 15:26:21,Информер ВК. Показ
22062,2021-03-19 15:28:18,Включение интернета на 20 минут с IVR
22062,2021-03-19 15:31:32,Информер ВК. Показ
22062,2021-03-19 15:33:36,Включение интернета на 20 минут
22062,2021-03-19 15:35:41,Информер ВК. Показ
22062,2021-03-19 15:45:48,Просмотр раздела Тайный покупатель
23070,2021-03-14 23:46:35,Включение интернета на 20 минут
23127,2021-04-12 20:51:28,Гарантированный платеж за деньги
38401,2021-03-10 22:12:15,Гарантированный платеж за деньги
38401,2021-03-13 23:45:22,Включение интернета на 20 минут
29492,2021-03-01 8:01:35,Информер ВК. Показ
29492,2021-03-22 20:12:16,Информер ВК. Показ
29492,2021-04-08 14:44:32,Информер ВК. Показ
29492,2021-04-08 14:45:16,Информер ВК. Показ
29100,2021-03-17 16:43:00,Информер ВК. Показ
6632,2021-04-27 18:19:03,Получение подарка в ЛК: 1 месяц бесплатного просмотра IPTV
6632,2021-04-27 18:19:33,Получение подарка в ЛК: сутки интернета на максимальной скорости
6632,2021-04-27 18:20:31,Выключение IPTV-пакета
2404,2021-04-01 11:04:09,Информер ВК. Показ
2404,2021-04-02 12:42:13,Информер ВК. Показ
2404,2021-04-26 7:30:39,Информер ВК. Показ
22838,2021-03-16 4:02:09,Информер ВК. Показ
22838,2021-04-02 18:56:08,Информер ВК. Показ
22838,2021-04-02 18:58:56,Информер ВК. Показ
22838,2021-04-02 19:01:21,Турбокнопка платно (1 сутки)
22838,2021-04-17 21:55:09,Информер ВК. Показ
22838,2021-04-17 21:55:32,Турбокнопка платно (1 час)
22838,2021-04-20 15:28:18,Включение интернета на 20 минут с IVR
22639,2021-03-04 21:34:13,Информер ВК. Показ
22639,2021-03-05 21:20:55,Информер ВК. Показ
22639,2021-03-09 19:34:19,Информер ВК. Показ
22639,2021-04-07 13:58:07,Информер ВК. Показ
1745,2021-03-25 19:43:11,Включение интернета на 20 минут с IVR
32665,2021-03-27 2:04:03,Гарантированный платеж за деньги
32665,2021-03-29 14:41:04,Информер ВК. Показ
32665,2021-04-13 18:28:39,Гарантированный платеж за деньги
3637,2021-04-01 22:11:56,Гарантированный платеж за деньги
3637,2021-04-04 22:47:37,Гарантированный платеж за деньги
6426,2021-04-11 21:55:46,Включение интернета на 20 минут
1900,2021-04-29 1:58:43,Включение интернета на 20 минут
1900,2021-04-29 1:58:44,Включение интернета на 20 минут
1900,2021-04-29 1:59:03,Гарантированный платеж за деньги
1619,2021-03-05 10:15:43,Информер ВК. Показ
1619,2021-04-04 11:01:21,Информер ВК. Показ
38412,2021-03-20 16:24:34,Информер ВК. Показ
38412,2021-03-20 16:26:16,Информер ВК. Показ
23214,2021-03-27 22:49:14,Показ информатора об изменении уведомлений через ВК платформу
23214,2021-03-27 22:50:19,Показ информатора об изменении уведомлений через ВК платформу
38425,2021-03-04 20:45:51,Информер ВК. Показ
38425,2021-03-04 20:46:01,Гарантированный платеж за деньги
38425,2021-03-12 21:17:02,Информер ВК. Показ
38425,2021-03-12 21:17:14,Гарантированный платеж за деньги
38425,2021-03-16 21:32:07,Информер ВК. Показ
38425,2021-03-16 21:32:17,Гарантированный платеж за деньги
38425,2021-03-23 22:21:27,Гарантированный платеж за деньги
38425,2021-04-01 11:54:55,Гарантированный платеж за деньги
38425,2021-04-04 18:09:51,Включение интернета на 20 минут
38425,2021-04-13 7:26:50,Информер ВК. Показ
38425,2021-04-13 7:27:07,Гарантированный платеж за деньги
38425,2021-04-16 9:28:14,Включение интернета на 20 минут
38425,2021-04-16 9:28:25,Информер ВК. Показ
38425,2021-04-18 9:44:15,Информер ВК. Показ
38425,2021-04-18 9:44:41,Гарантированный платеж за деньги
38425,2021-04-21 13:22:00,Включение интернета на 20 минут
38425,2021-04-26 17:27:19,Гарантированный платеж за деньги
4566,2021-03-14 9:57:22,Включение интернета на 20 минут
4566,2021-04-17 14:51:28,Включение интернета на 20 минут
5017,2021-03-21 13:14:28,Получение подарка в ЛК: 1 месяц бесплатного просмотра IPTV
5017,2021-03-21 13:14:48,Получение подарка в ЛК: сутки интернета на максимальной скорости
5017,2021-04-20 22:22:58,Информер ВК. Показ
4995,2021-03-21 13:47:21,Информер ВК. Показ
4995,2021-03-29 22:32:53,Информер ВК. Показ
4995,2021-04-21 22:36:05,Информер ВК. Показ
38433,2021-04-01 18:51:17,Гарантированный платеж за деньги
38433,2021-04-07 21:32:48,Информер ВК. Показ
38433,2021-04-09 17:22:29,Информер ВК. Показ
38433,2021-04-11 0:41:46,Информер ВК. Показ
24159,2021-04-09 23:31:01,Включение интернета на 20 минут
24159,2021-04-09 23:31:02,Включение интернета на 20 минут
24159,2021-04-09 23:31:33,Гарантированный платеж за деньги
24159,2021-04-24 11:39:13,Гарантированный платеж за деньги
21664,2021-03-22 23:42:31,Гарантированный платеж за деньги
21664,2021-03-30 12:22:44,Включение интернета на 20 минут
21664,2021-04-02 17:16:59,Включение интернета на 20 минут
21664,2021-04-04 18:39:05,Включение интернета на 20 минут
21664,2021-04-04 18:39:06,Включение интернета на 20 минут
21664,2021-04-23 11:33:52,Включение интернета на 20 минут
4084,2021-03-02 14:35:54,Гарантированный платеж за деньги
4084,2021-04-05 20:00:06,Включение интернета на 20 минут с IVR
7275,2021-04-14 20:39:26,Информер ВК. Показ
7275,2021-04-14 20:40:09,Информер ВК. Показ
7275,2021-04-14 20:40:19,Информер ВК. Показ
3259,2021-03-23 17:40:16,Принято заявление и доп. соглашение по переезду
3259,2021-03-23 17:40:19,Информер ВК. Показ
6285,2021-03-06 20:38:49,Включение интернета на 20 минут
6285,2021-03-26 21:01:36,Информер ВК. Показ
24382,2021-03-21 16:33:27,Информер ВК. Показ
24382,2021-04-02 19:56:33,Информер ВК. Показ
24455,2021-03-05 18:34:18,Включение интернета на 20 минут
24455,2021-03-05 18:34:19,Включение интернета на 20 минут
24455,2021-03-07 18:56:06,Включение интернета на 20 минут
24455,2021-03-10 20:36:47,Включение интернета на 20 минут
24455,2021-03-10 20:36:48,Включение интернета на 20 минут
24455,2021-03-12 18:33:36,Включение интернета на 20 минут
24455,2021-03-12 18:33:36,Включение интернета на 20 минут
24455,2021-03-13 18:25:52,Информер ВК. Показ
24455,2021-03-14 18:42:56,Включение интернета на 20 минут
24455,2021-03-19 18:43:38,Включение интернета на 20 минут
24455,2021-03-19 18:43:39,Включение интернета на 20 минут
24455,2021-03-21 18:22:04,Информер ВК. Показ
24455,2021-03-24 20:26:41,Включение интернета на 20 минут
24455,2021-03-27 18:02:47,Включение интернета на 20 минут
24455,2021-03-27 18:02:52,Включение интернета на 20 минут
24455,2021-03-29 18:17:58,Включение интернета на 20 минут
24455,2021-03-29 18:17:58,Включение интернета на 20 минут
24455,2021-03-30 18:58:04,Включение интернета на 20 минут
24455,2021-04-02 21:17:29,Включение интернета на 20 минут
24455,2021-04-02 21:17:30,Включение интернета на 20 минут
24455,2021-04-09 18:54:33,Включение интернета на 20 минут
24455,2021-04-09 18:54:34,Включение интернета на 20 минут
24455,2021-04-10 19:01:01,Информер ВК. Показ
24455,2021-04-10 19:01:10,Включение интернета на 20 минут
24455,2021-04-16 18:46:34,Включение интернета на 20 минут
24455,2021-04-16 18:46:35,Включение интернета на 20 минут
24455,2021-04-18 18:38:51,Информер ВК. Показ
24455,2021-04-23 19:06:37,Включение интернета на 20 минут
24455,2021-04-25 18:42:24,Информер ВК. Показ
24455,2021-04-28 19:19:13,Включение интернета на 20 минут
22092,2021-03-13 20:24:42,Информер ВК. Показ
22092,2021-04-10 10:43:24,Информер ВК. Показ
22092,2021-04-10 16:26:05,Информер ВК. Показ
24726,2021-03-16 21:40:12,Включение интернета на 20 минут с IVR
24726,2021-03-27 11:22:54,Информер ВК. Показ
1705,2021-04-01 6:33:06,Гарантированный платеж за деньги
24760,2021-03-06 0:37:27,Информер ВК. Показ
24760,2021-03-24 16:11:46,Информер ВК. Показ
24760,2021-03-27 1:25:15,Гарантированный платеж за деньги
24760,2021-03-30 6:59:04,Включение интернета на 20 минут
24760,2021-03-30 6:59:05,Включение интернета на 20 минут
24760,2021-03-30 7:43:00,Информер ВК. Показ
24760,2021-03-30 7:49:36,Без границ платно. Включение
24760,2021-03-30 7:50:21,Без границ платно. Отключение
24760,2021-04-11 0:48:17,Информер ВК. Показ
23934,2021-03-01 19:18:02,Информер ВК. Показ
23934,2021-03-03 21:34:48,Просмотр раздела Тайный покупатель
23934,2021-03-04 12:43:40,Тайный покупатель. Отправлена анкета
23934,2021-03-05 15:15:09,Информер ВК. Показ
23934,2021-03-11 15:38:49,Информер ВК. Показ
23934,2021-04-02 8:21:09,Информер ВК. Показ
23934,2021-04-09 8:24:17,Информер ВК. Показ
4125,2021-04-11 9:53:20,Информер ВК. Показ
